,pid,lab,ml_e_p,ap_e_p,dv_e_p,ml_t_p,ap_t_p,dv_t_p,phi_p,theta_p,depth_p,ml_e_m,ap_e_m,dv_e_m,ml_t_m,ap_t_m,dv_t_m,phi_m,theta_m,depth_m,ml_e_e,ap_e_e,dv_e_e,ml_t_e,ap_t_e,dv_t_e,phi_e,theta_e,depth_e
84,1f555fc6-5067-428b-a284-da6fb0b6b3a0,wittenlab,3471.000,9539.834,710.151,4506.276,9539.834,4768.663,180.000,15.000,4188.474,3471.000,9539.834,710.151,4506.276,9539.834,4768.663,180.000,15.000,4188.474,3075.000,9425.000,775.000,3646.470,9378.979,4139.865,-175.396,9.669,3413.358
85,5458cb27-d065-4626-bcd8-1aa775e1115e,churchlandlab,6203.000,3790.064,354.059,4514.553,3790.064,6155.172,0.000,17.000,6041.835,6207.100,3353.266,733.576,4927.126,3353.266,5131.272,0.000,17.000,4580.182,6175.000,3325.000,1425.000,5211.938,3949.896,4954.092,32.978,18.020,3711.128
86,bf591043-03c2-48bb-9197-e17e85aaeb8f,churchlandlab,3496.000,5400.000,-296.151,4531.276,5400.000,3762.361,180.000,15.000,4188.474,3467.000,5334.683,-443.525,4483.072,5334.683,3539.701,180.000,15.000,4110.778,3275.000,5400.000,975.000,4168.455,5800.408,4947.804,155.860,13.844,4091.669
87,8b735d77-b77b-4243-8821-37802bf402fe,cortexlab,1742.000,9318.123,1759.521,1047.407,9318.123,5897.369,0.000,10.000,4195.741,1792.300,9297.240,-1649.092,1183.455,9297.240,1977.938,0.000,10.000,3677.777,1800.000,9300.000,1625.000,1474.772,9624.193,5085.611,44.909,7.559,3490.946
88,8abf098f-d4f6-4957-9c0a-f53685db74cc,cortexlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3611.900,7243.698,-267.790,4654.190,7243.698,3818.218,180.000,15.000,4216.851,3500.000,7475.000,450.000,4615.705,8167.081,4409.377,148.188,18.345,4171.384
89,c5fd185f-1c5a-4aad-9795-43c4ccf8ea94,churchlandlab,3009.000,9999.816,1160.782,4044.276,9999.816,5219.293,180.000,15.000,4188.474,2891.300,10007.544,2276.853,4023.116,10007.544,6713.821,180.000,15.000,4579.049,2800.000,11075.000,1775.000,4220.037,11767.474,5635.668,154.004,22.256,4171.425
90,04db6b9e-a80c-4507-a98e-ad76294ac444,churchlandlab,4893.000,9769.825,1159.731,3936.199,9769.825,6859.616,0.000,10.000,5779.633,5017.000,9799.080,1443.029,3964.570,9799.080,7712.593,0.000,10.000,6357.282,4675.000,10650.000,1100.000,4034.679,11461.238,5105.624,51.716,14.467,4136.803
91,8f2e16c4-893b-4f8f-bfb2-94fa452710ec,mainenlab,3496.000,6779.945,559.941,2460.724,6779.945,4618.453,0.000,15.000,4188.474,3496.000,6780.865,1244.815,2719.025,6780.865,4290.728,0.000,15.000,3143.450,4265.721,7560.705,250.000,3651.642,7976.410,3674.259,34.096,12.219,3503.634
92,5a34d971-1cb3-4f0e-8dfe-e51e2313a668,mainenlab,4939.000,3100.092,1559.941,5974.276,3100.092,5618.453,180.000,15.000,4188.474,4939.000,3100.092,1452.798,5547.290,3100.092,5076.518,180.000,10.000,3674.420,4722.353,2698.072,1650.000,5445.531,3364.709,5622.881,137.330,13.905,4092.820
93,41ea689a-7e05-463b-915a-90e63b8c0572,cortexlab,2792.000,4250.046,1860.361,2154.017,4250.046,5660.974,0.000,10.000,3853.788,2901.800,4143.698,-981.025,2264.181,4143.698,2817.416,0.000,10.000,3851.585,3150.000,3875.000,1775.000,2667.697,3938.861,5677.142,7.543,7.107,3932.354
94,cc9d666c-6fe5-418d-9b37-114428d25454,cortexlab,3971.000,8159.890,360.361,5006.276,8159.890,4418.873,180.000,15.000,4188.474,4099.200,8129.715,78.849,5134.942,8129.715,4139.187,180.000,15.000,4190.359,3750.000,8125.000,350.000,4277.509,8650.220,4307.589,135.125,10.652,4026.988
95,f03b61b4-6b13-479d-940f-d1608eb275cc,mainenlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3494.000,7241.766,799.437,4529.276,7241.766,4857.949,180.000,15.000,4188.474,3438.792,7388.877,475.000,4497.082,7773.088,4670.320,160.047,15.022,4343.767
96,41b9162e-df67-4321-b2e6-02ff851816c5,mainenlab,6725.000,6549.954,383.471,4752.368,6549.954,7160.979,0.000,17.000,7058.746,6713.000,6549.954,601.958,4945.905,6549.954,6673.288,0.000,17.000,6323.264,6550.000,6675.000,325.000,4642.915,6780.440,6235.000,3.165,17.910,6210.973
97,5c278ffe-6452-4c36-b17f-2050c74e13b1,danlab,3384.000,6089.972,760.571,2284.633,6089.972,7309.750,0.000,10.000,6640.809,3384.000,6089.972,760.571,2284.633,6089.972,7309.750,0.000,10.000,6640.809,3300.000,6075.000,750.000,3397.182,6589.205,6631.970,100.702,5.084,5905.203
98,c4f6665f-8be5-476b-a6e8-d81eeae9279d,danlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3330.452,7844.126,475.000,4555.393,7932.329,4138.755,175.881,18.531,3864.112
99,071f02e7-752a-4094-af79-8dd764e9d85d,mainenlab,3971.000,6779.945,460.151,5006.276,6779.945,4518.663,180.000,15.000,4188.474,3970.000,6844.342,721.706,5006.053,6844.342,4783.262,180.000,15.000,4191.615,3828.773,6892.624,425.000,4544.529,7284.773,4580.389,151.283,11.112,4234.778
100,d7ec0892-0a6c-4f4f-9d8f-72083692af5c,cortexlab,7339.000,10114.811,332.000,6303.724,10114.811,4390.512,0.000,15.000,4188.474,7239.000,10174.609,332.000,6203.724,10174.609,4390.512,0.000,15.000,4188.474,7650.000,11175.000,1225.000,7051.698,10720.013,5733.297,-37.252,9.466,4570.527
101,ad714133-1e03-4d3a-8427-33fc483daf1a,cortexlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3539.000,7239.926,332.000,4574.276,7239.926,4390.512,180.000,15.000,4188.474,3650.000,7525.000,400.000,4368.358,7525.000,4478.600,180.000,9.989,4141.378
102,27bac116-ea57-4512-ad35-714a62d259cd,churchlandlab_ucla,3496.000,7239.926,332.000,4583.040,7239.926,4593.437,180.000,15.000,4397.898,3463.300,7177.553,-1275.143,4550.495,7177.553,2986.903,180.000,15.000,4398.526,3125.000,7575.000,550.000,4592.631,9039.022,4509.624,135.071,27.634,4469.443
103,eebcaf65-7fa4-4118-869d-a084e84530e2,churchlandlab_ucla,7982.000,7239.926,332.000,6946.724,7239.926,4390.512,0.000,15.000,4188.474,7907.700,7196.964,-1104.555,6820.660,7196.964,3156.883,0.000,15.000,4397.898,7475.000,7575.000,325.000,6388.484,8967.537,4445.966,52.037,23.200,4483.529
104,ce397420-3cd2-4a55-8fd1-5e28321981f4,mrsicflogellab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3506.000,7239.926,509.521,4524.712,7239.926,4503.097,180.000,15.000,4121.459,3542.450,7222.286,450.000,4577.827,7756.632,4623.344,152.702,15.599,4332.935
105,ce24bbe9-ae70-4659-9e9c-564d1a865de8,mrsicflogellab,6193.000,9701.748,332.000,5263.809,9701.748,5867.406,0.000,10.000,5612.853,6193.000,9701.748,332.000,5263.809,9701.748,5867.406,0.000,10.000,5612.853,6350.000,10650.000,1100.000,5131.153,11063.622,7224.329,18.745,11.869,6258.120
106,e17db2b6-b778-4e2a-845c-c4d040b0c875,mainenlab,5060.000,9539.834,1060.992,6095.276,9539.834,5119.503,180.000,15.000,4188.474,5060.000,9539.834,1567.294,6095.276,9539.834,5625.806,180.000,15.000,4188.474,4775.000,10225.000,1225.000,5717.912,10621.765,5225.322,157.179,14.345,4129.053
107,461ecb39-ab58-4a6c-acd7-22da5b4b4b22,churchlandlab,4439.000,8389.880,285.782,3419.338,8389.880,6360.142,0.000,10.000,6159.348,4389.100,8369.273,540.298,3277.439,8369.273,7162.717,0.000,10.000,6715.074,3975.000,8300.000,300.000,3182.529,8627.729,6356.828,22.468,8.059,6117.236
108,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,churchlandlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3391.700,7184.637,411.622,4469.888,7184.637,4638.359,180.000,15.000,4362.086,3411.153,7324.000,475.000,3911.666,7324.000,4076.911,180.000,7.911,3636.520
109,31d8dfb1-71fd-4c53-9229-7cd48bee07e4,hoferlab,3111.000,4020.055,1810.992,4146.276,4020.055,5869.503,180.000,15.000,4188.474,3126.000,4013.615,1613.513,4148.335,4013.615,5621.293,180.000,15.000,4136.118,3275.000,3200.000,1975.000,4099.557,3421.245,5763.319,164.980,12.700,3883.324
110,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,hoferlab,4426.000,5170.009,809.941,3326.460,5170.009,7360.154,0.000,10.000,6641.858,4550.000,5178.289,809.941,3629.491,5178.289,6293.624,0.000,10.000,5560.406,4550.000,4550.000,975.000,3305.315,4534.179,6529.216,-0.728,12.632,5691.995
111,df7d2ca7-068b-4df2-9782-8f6bb7d67f18,hoferlab,2162.000,7239.926,1160.782,3197.276,7239.926,5219.293,180.000,15.000,4188.474,2289.000,7239.926,332.000,3324.276,7239.926,4390.512,180.000,15.000,4188.474,2105.458,7643.018,1075.000,3098.012,7992.785,4494.298,160.588,17.107,3577.583
112,b73ef9cf-462c-4de3-ae61-5907790ebd0e,hoferlab,3393.000,7929.899,509.521,2276.616,7929.899,7160.077,0.000,10.000,6743.605,3439.000,7929.899,332.000,3439.000,7929.899,332.000,0.000,10.000,0.000,3475.000,8300.000,425.000,2819.985,8987.117,6578.517,46.370,8.770,6226.311
113,532bb33e-f22f-454a-ba1f-561d1578b250,zadorlab,3971.000,6779.945,460.151,5006.276,6779.945,4518.663,180.000,15.000,4188.474,3972.500,6779.117,1148.176,4972.292,6779.117,5067.583,180.000,15.000,4044.914,4000.000,7450.000,325.000,5083.531,8304.449,4454.326,141.741,18.478,4353.787
114,179ce6d0-e348-4257-b718-e58dd4134589,zadorlab,6739.000,8389.880,285.782,5174.811,8389.880,5659.973,0.000,17.000,5597.198,6786.900,8131.463,1690.613,5224.407,8131.463,7058.979,0.000,17.000,5591.130,6550.000,8975.000,325.000,5375.423,9775.839,6379.141,34.287,13.215,6218.810
115,5810514e-2a86-4a34-b7bd-1e4b0b601295,churchlandlab,3496.000,6319.963,659.731,4531.276,6319.963,4718.243,180.000,15.000,4188.474,3575.900,6432.107,348.282,4801.253,6432.107,5151.936,180.000,15.000,4957.478,3625.000,6575.000,525.000,4766.363,6739.566,5148.608,171.795,14.004,4765.243
116,c2184312-2421-492b-bbee-e8c8e982e49e,danlab,5060.000,9539.834,1060.992,6095.276,9539.834,5119.503,180.000,15.000,4188.474,5060.000,9539.834,1060.992,6095.276,9539.834,5119.503,180.000,15.000,4188.474,4850.000,9850.000,1150.000,5540.439,9851.509,5395.427,179.875,9.237,4301.204
117,19c9caea-2df8-4097-92f8-0a2bad055948,danlab,3384.000,5629.991,910.782,2343.326,5629.991,7110.312,0.000,10.000,6286.269,3384.000,5629.991,910.782,2359.476,5629.991,7014.107,0.000,10.000,6188.718,2575.000,5700.000,1200.000,2754.685,5846.023,7055.762,140.900,2.264,5860.337
118,b78b3c42-eee5-47c6-9717-743b78c0b721,mainenlab,2585.000,8619.871,860.361,3620.276,8619.871,4918.873,180.000,15.000,4188.474,2578.000,8631.831,987.462,3613.276,8631.831,5045.974,180.000,15.000,4188.474,2400.000,8700.000,925.000,3517.460,8999.800,4952.585,164.982,16.027,4190.469
119,291fcd13-b629-49c0-baf8-57ed1351050e,mrsicflogellab,6526.000,10689.788,1110.361,5476.818,10689.788,7360.580,0.000,10.000,6337.667,6535.000,10622.631,2664.983,5762.092,10622.631,7269.373,0.000,10.000,4668.811,7150.000,11050.000,1475.000,6106.304,11852.749,5455.131,37.565,18.305,4192.273
120,0685d767-80a2-49b6-a51a-0e9b1dd7a14d,mrsicflogellab,3022.000,9539.834,910.782,4057.276,9539.834,4969.293,180.000,15.000,4188.474,3202.000,9578.473,910.782,4237.276,9578.473,4969.293,180.000,15.000,4188.474,2975.000,9775.000,975.000,4655.110,10614.163,6449.910,153.459,18.933,5788.057
121,1ca6cd06-1ed5-45af-b73a-017d5e7cff48,cortexlab,3839.000,7377.921,332.000,1650.071,7377.921,6649.261,0.000,20.000,6685.746,3649.000,7331.923,332.000,1494.273,7331.923,6550.554,0.000,20.000,6581.281,3225.000,8025.000,500.000,2653.033,7770.746,6542.121,-23.966,5.914,6074.456
122,19c5b0d5-a255-47ff-9f8d-639e634a7b61,cortexlab,5039.000,3376.081,332.000,5852.920,3376.081,2814.979,180.000,19.000,2612.978,5089.000,3376.081,332.000,6065.704,3376.081,3311.575,180.000,19.000,3135.573,5000.000,3050.000,1475.000,5770.930,3352.833,4121.932,158.554,17.376,2773.498
123,800e8e76-dc93-4e52-ae8d-e35ad26daefe,wittenlab,3035.000,5859.982,960.151,4070.276,5859.982,5018.663,180.000,15.000,4188.474,3056.000,6112.879,1147.231,4091.276,6112.879,5205.743,180.000,15.000,4188.474,3300.000,6125.000,725.000,4939.465,5876.052,5419.103,-171.366,19.456,4978.396
124,2d2cdf86-4a0c-42d8-aed3-5b187f160013,churchlandlab,3884.000,4250.046,1310.992,3011.244,4250.046,6510.197,0.000,10.000,5271.949,3928.800,4257.774,848.387,3085.512,4257.774,5872.044,0.000,10.000,5093.944,3825.000,4675.000,1125.000,3190.590,4676.298,6069.054,0.117,7.312,4984.591
125,79628a45-c2e3-4206-97df-4c91edaff90f,churchlandlab,3535.000,4480.037,1360.361,4570.276,4480.037,5418.873,180.000,15.000,4188.474,3530.400,4468.997,1043.029,4580.843,4468.997,5160.998,180.000,15.000,4249.835,3475.000,4850.000,1150.000,4342.903,4888.902,5288.987,177.434,11.854,4229.182
126,3fd2d2b3-9415-4b6e-b392-40427fb1c388,hoferlab,4418.000,4250.046,1110.361,3424.906,4250.046,7026.449,0.000,10.000,5998.861,4367.000,4144.250,1612.462,3393.007,4144.250,7414.759,0.000,10.000,5883.478,3869.088,3566.582,1500.000,3676.582,4450.335,6494.404,77.711,10.265,5075.643
127,316a733a-5358-4d1d-9f7f-179ba3c90adf,hoferlab,2585.000,7239.926,860.361,3620.276,7239.926,4918.873,180.000,15.000,4188.474,2629.000,7281.325,1281.580,3693.523,7281.325,5454.745,180.000,15.000,4306.799,2550.000,7300.000,825.000,3520.439,7541.320,4859.004,166.035,13.922,4156.101
128,3282a590-8688-44fc-9811-cdf8b80d9a80,cortexlab,2139.000,7837.902,332.000,941.929,7837.902,3786.752,0.000,20.000,3656.267,1939.000,7847.102,332.000,741.929,7847.102,3786.752,0.000,20.000,3656.267,1775.000,7475.000,1350.000,1027.425,7821.020,4362.261,24.837,15.295,3122.870
129,ff5fceaf-8247-42ab-a187-f7876441899d,cortexlab,4039.000,2180.129,332.000,4918.985,2180.129,3781.735,180.000,15.000,3560.203,4089.000,2226.127,332.000,4968.985,2226.127,3781.735,180.000,15.000,3560.203,4250.000,2150.000,2125.000,5111.276,2496.884,6113.621,158.063,13.104,4095.268
130,dce4e63f-7ece-4dae-bd6e-5b116c2fbe37,mainenlab,7934.000,10689.788,1660.782,6994.042,10689.788,7260.324,0.000,10.000,5677.887,7932.000,10689.788,1486.412,7114.985,10689.788,6353.555,0.000,10.000,4935.240,8075.000,11800.000,1675.000,6714.933,11129.543,5673.883,-26.241,20.766,4276.723
131,63a32e5c-f63a-450d-85cb-140947b67eaf,mainenlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3559.000,7247.286,964.353,4594.276,7247.286,5022.865,180.000,15.000,4188.474,3650.000,8125.000,375.000,4347.588,8061.941,3958.296,-174.835,11.060,3651.111
132,7909c0aa-c074-4e19-aabf-b8167c682a5b,mrsicflogellab,3918.000,7929.899,360.361,2768.102,7929.899,7210.568,0.000,10.000,6946.049,3927.000,7808.464,360.361,2867.746,7808.464,6670.579,0.000,10.000,6398.505,3825.000,8325.000,325.000,3161.162,9897.232,6263.824,67.109,16.033,6179.177
133,bc2f8bde-9498-41d7-b9db-83bd05cd34ba,wittenlab,3052.000,11158.050,1610.361,2128.713,11158.050,7110.595,0.000,10.000,5577.189,3451.100,11158.050,-1620.101,2678.366,11158.050,2983.255,0.000,10.000,4667.762,8425.000,11625.000,1725.000,7554.310,11370.149,6501.041,-16.315,10.755,4861.442
134,25e75514-43e1-4c07-9fea-581bd203b55c,mrsicflogellab,7518.000,12069.733,1460.151,6493.997,12069.733,7560.373,0.000,10.000,6185.571,7521.000,12037.534,2833.050,6513.841,12037.534,8832.930,0.000,10.000,6083.824,7525.000,12750.000,2200.000,5975.029,13044.164,6456.224,10.746,20.338,4539.206
135,58b271d5-f728-4de8-b2ae-51908931247c,mrsicflogellab,7109.000,11839.742,1310.992,8144.276,11839.742,5369.503,180.000,15.000,4188.474,7049.000,11790.064,1310.992,8084.276,11790.064,5369.503,180.000,15.000,4188.474,7100.000,12450.000,1750.000,8164.496,12540.778,5051.602,175.126,17.931,3470.154
136,26118c10-35dd-4ab1-9f0f-b9a89a1da070,danlab,3509.000,4940.018,1160.782,4544.276,4940.018,5219.293,180.000,15.000,4188.474,3509.000,4940.018,1160.782,4544.276,4940.018,5219.293,180.000,15.000,4188.474,3525.000,4875.000,1125.000,4847.505,5384.109,4848.311,158.945,20.837,3983.874
137,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,mrsicflogellab,3996.000,3560.074,1509.521,5031.276,3560.074,5568.033,180.000,15.000,4188.474,3996.000,3560.074,332.000,5057.158,3560.074,4491.975,180.000,15.000,4293.186,3710.262,3574.273,1575.000,4837.371,4422.196,5199.277,143.046,21.264,3889.053
138,76de0e1a-30aa-4713-9fe5-25ad2dff653f,mrsicflogellab,4435.000,7469.917,260.571,3285.275,7469.917,7109.744,0.000,10.000,6945.000,4442.000,7469.917,332.000,3313.287,7469.917,7056.003,0.000,10.000,6818.079,4400.000,7475.000,225.000,4074.618,8294.346,5786.046,68.341,9.008,5630.492
139,0c42a3d2-beb7-4b7b-a9b5-1eea6c51e1f4,cortexlab,4939.000,5400.000,735.361,5974.276,5400.000,4793.873,180.000,15.000,4188.474,4905.000,5456.118,-123.882,5940.639,5456.118,3936.050,180.000,15.000,4189.940,4900.000,5375.000,675.000,5800.553,5892.161,4483.162,150.133,15.254,3947.221
140,f0dfd1c1-d315-4cf8-9130-05d3be2ea0cb,cortexlab,4893.000,9769.825,1159.731,3936.199,9769.825,6859.616,0.000,10.000,5779.633,4882.800,9826.771,78.849,3927.509,9826.771,5769.734,0.000,10.000,5770.508,4775.000,10575.000,1100.000,4462.398,10768.330,6760.643,31.735,3.715,5672.563
141,1e176f17-d00f-49bb-87ff-26d237b525f1,angelakilab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3261.385,7151.430,550.000,4068.082,7879.711,4926.001,137.924,13.948,4508.940
142,701026df-e170-4ca7-88aa-eb0b95ef6ba1,angelakilab,3401.000,8389.880,510.571,2324.729,8389.880,6922.166,0.000,10.000,6501.301,3401.000,8389.880,332.000,2623.230,8389.880,4965.355,0.000,10.000,4698.181,2990.604,8417.230,600.000,2496.263,9465.713,6116.582,64.757,11.867,5637.053
143,f4f45cff-c45c-413a-92ea-b6533e3e0019,mainenlab,3910.000,5170.009,910.782,2877.662,5170.009,7060.658,0.000,10.000,6235.920,3921.000,5170.009,942.294,2931.205,5170.009,6838.727,0.000,10.000,5978.931,3644.186,5532.119,800.000,2825.290,5673.624,7215.992,9.804,7.380,6469.588
144,d3b3c9a7-cf6a-4d25-b8da-e0f599a26191,wittenlab,6232.000,7469.917,259.521,4412.863,7469.917,6509.656,0.000,17.000,6509.489,6335.000,7585.833,48.387,4625.123,7585.833,5923.131,0.000,17.000,6118.522,6450.000,7375.000,175.000,4378.027,8314.443,5496.146,24.390,23.149,5787.074
145,20469b30-1cd8-4078-9883-a840a0f6d787,wittenlab,4458.000,3560.074,1360.361,5493.276,3560.074,5418.873,180.000,15.000,4188.474,4808.000,3409.200,-950.878,5843.276,3409.200,3107.634,180.000,15.000,4188.474,4725.000,2475.000,1775.000,5955.332,3906.207,5617.536,130.684,26.159,4281.023
146,ecd07b7e-6450-4e31-bef1-f195129eb3d3,danlab,2843.000,5170.009,1309.941,2025.464,5170.009,6180.188,0.000,10.000,4938.387,2843.000,5170.009,1309.941,2078.948,5170.009,5861.574,0.000,10.000,4615.315,7350.000,9025.000,375.000,6544.785,9025.000,4707.247,-0.000,10.529,4406.442
147,19e0bf1e-018e-40cb-9acd-af8f0f66bd4a,danlab,2585.000,7699.908,809.941,3620.276,7699.908,4868.453,180.000,15.000,4188.474,2585.000,7699.908,809.941,3620.276,7699.908,4868.453,180.000,15.000,4188.474,2275.000,7425.000,975.000,2543.542,8224.421,5358.734,108.568,10.889,4464.114
148,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,mrsicflogellab,3124.000,3560.074,2010.571,4159.276,3560.074,6069.083,180.000,15.000,4188.474,3368.000,3564.673,-131.235,4429.158,3564.673,4028.739,180.000,15.000,4293.186,3300.000,3550.000,1825.000,4221.224,4343.943,5780.988,139.244,17.088,4138.701
149,9915765e-ff15-4371-b1aa-c2ef1db8a254,mrsicflogellab,2851.000,7009.936,809.941,1793.483,7009.936,7109.814,0.000,10.000,6388.016,2909.000,7009.936,-572.412,1858.255,7009.936,5687.117,0.000,10.000,6347.107,2675.000,6850.000,825.000,2574.970,8089.086,6970.877,85.385,11.435,6270.338
150,8ee585ba-d055-4bb5-bc5f-2266a3d62bf4,hoferlab,4939.000,7929.899,235.361,3919.338,7929.899,6309.722,0.000,10.000,6159.348,4877.000,7876.541,569.395,3904.570,7876.541,6362.382,0.000,10.000,5874.037,4800.000,7325.000,200.000,3666.575,7649.149,6075.218,15.960,11.346,5992.321
151,6efc58a4-e1cd-4eca-9205-7e4898cc1f8b,hoferlab,4939.000,4940.018,885.571,5974.276,4940.018,4944.083,180.000,15.000,4188.474,4886.000,4922.539,1853.008,5895.394,4922.539,5810.057,180.000,15.000,4083.762,4725.000,3850.000,1175.000,6242.928,4778.260,4973.325,148.553,25.100,4194.406
152,769b42dc-acf3-4079-b09e-ec979568d297,wittenlab,3035.000,9079.853,760.571,4070.276,9079.853,4819.083,180.000,15.000,4188.474,3159.000,9294.204,-44.050,4199.970,9294.204,4036.783,180.000,15.000,4211.511,3575.000,9150.000,500.000,3994.731,9149.000,4368.711,-179.863,6.192,3891.414
153,57c5856a-c7bd-4d0f-87c6-37005b1484aa,wittenlab,6993.000,11609.752,1309.941,5952.153,11609.752,7510.506,0.000,10.000,6287.318,7120.000,11620.791,-1014.218,6164.692,11620.791,4676.770,0.000,10.000,5770.612,7375.000,11200.000,1200.000,6331.119,11585.627,6777.830,20.275,11.283,5687.757
154,e92f8734-2c06-4168-9271-d00b3bf57c02,cortexlab,5139.000,5009.016,332.000,5786.048,5009.016,2868.570,180.000,15.000,2617.796,5239.000,4940.018,332.000,6015.457,4940.018,3375.884,180.000,15.000,3141.356,5125.000,5025.000,825.000,5790.580,5342.025,3778.141,154.531,14.017,3043.772
155,0259543e-1ca3-48e7-95c9-53f9e4c9bfcc,cortexlab,3589.000,6871.941,332.000,1984.322,6871.941,6622.693,0.000,15.000,6492.135,3639.000,6963.937,332.000,2034.322,6963.937,6622.693,0.000,15.000,6492.135,3050.000,7625.000,575.000,2672.414,7624.000,6832.157,-0.152,3.453,6268.539
156,1a166c4f-4c53-422e-8473-b3cff85e6750,danlab,4445.000,7239.926,309.941,5480.276,7239.926,4368.453,180.000,15.000,4188.474,4445.000,7239.926,309.941,5480.276,7239.926,4368.453,180.000,15.000,4188.474,4475.000,7950.000,175.000,5221.062,8067.499,4000.158,171.050,11.169,3899.006
157,04690e35-ab38-41db-982c-50cbdf8d0dd1,churchlandlab,4426.000,7009.936,360.361,3259.432,7009.936,7309.877,0.000,10.000,7046.747,4421.400,7097.700,624.437,3120.949,7097.700,8371.522,0.000,10.000,7855.476,4125.000,7275.000,325.000,3151.563,7414.605,7256.733,8.161,8.075,7001.142
158,b46e219c-6a87-4a93-9924-1070841381e9,churchlandlab,3047.000,6319.963,860.361,4082.276,6319.963,4918.873,180.000,15.000,4188.474,3071.700,6328.243,501.643,4183.198,6328.243,4858.963,180.000,15.000,4496.851,3002.369,6470.038,775.000,4030.252,6628.207,4440.454,171.252,15.840,3810.133
159,eab03c6e-bf98-48d2-8a0c-1887f34dd554,mainenlab,4939.000,5859.982,586.202,5974.276,5859.982,4644.714,180.000,15.000,4188.474,4814.000,5906.900,738.513,5849.276,5906.900,4797.024,180.000,15.000,4188.474,4650.000,6000.000,475.000,6076.743,6260.769,4658.721,169.642,19.120,4427.993
160,688606f8-9733-46f2-8331-b2dd84c5d385,mainenlab,6188.000,3330.083,1460.151,4689.010,3330.083,6610.335,0.000,17.000,5363.894,6506.000,3230.727,1082.000,5152.904,3230.727,5730.927,0.000,17.000,4841.838,6350.000,3025.000,1500.000,4938.559,4265.007,6721.018,41.301,19.791,5548.767
161,94fcff55-2da2-4366-a2c7-2f58c05b54dc,danlab,4939.000,9309.844,586.202,3925.068,9309.844,6626.425,0.000,10.000,6124.733,4939.000,9309.844,586.202,3966.570,9309.844,6379.188,0.000,10.000,5874.037,4675.000,9425.000,500.000,4181.097,9701.756,6559.573,29.264,5.338,6085.964
162,f26a6ab1-7e37-4f8d-bb50-295c056e1062,danlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3500.000,7375.000,450.000,3810.841,7601.111,4622.074,143.967,5.264,4189.744
163,a6f9e4d5-5f20-4a98-9118-22187f4d230b,mainenlab,3958.000,5859.982,659.731,4993.276,5859.982,4718.243,180.000,15.000,4188.474,3957.000,5867.341,887.672,4993.311,5867.341,4950.243,180.000,15.000,4192.663,3875.052,5884.774,600.000,4923.763,6183.644,4542.904,164.093,15.460,4090.918
164,5a2f99aa-d3f5-469d-882e-0a16ee869746,mainenlab,4926.000,3790.064,1210.151,3960.863,3790.064,6959.691,0.000,10.000,5829.982,4866.000,3799.264,1078.849,3955.736,3799.264,6501.498,0.000,10.000,5498.519,4716.887,3621.768,1225.000,3571.920,4427.136,7113.103,35.123,13.373,6052.217
165,664600f8-a8b6-416c-adca-3ad7b423f771,angelakilab,3893.000,4710.028,1159.731,2952.869,4710.028,6760.308,0.000,10.000,5678.935,3893.100,4710.028,1159.731,2954.427,4710.028,6751.618,0.000,10.000,5670.124,3450.000,4875.000,1150.000,3481.674,5525.411,7085.833,92.788,6.261,5971.445
166,f4ff3ff8-19b7-40c7-bf6f-8b577b811ed1,churchlandlab,4426.000,5170.009,809.941,3326.460,5170.009,7360.154,0.000,10.000,6641.858,4426.200,5187.305,680.424,3347.567,5187.305,7106.088,0.000,10.000,6515.566,4175.000,5600.000,650.000,3261.590,5655.066,7232.650,3.450,7.914,6645.948
167,1a2698b5-26b9-4670-b54b-a094daac82ec,cortexlab,6539.000,8895.860,332.000,6146.799,8895.860,5040.904,0.000,5.000,4725.208,6539.000,8895.860,332.000,6146.799,8895.860,5040.904,0.000,5.000,4725.208,6625.000,9325.000,450.000,6790.377,9395.354,4911.760,156.954,2.307,4465.378
