,cluster_ids,avg_fr,avg_fr_base,avg_fr_trial,avg_fr_rxn_time,avg_fr_post_stim,avg_fr_pre_move,avg_fr_pre_moveL,avg_fr_pre_moveR,avg_fr_pre_move_tw,avg_fr_post_move,avg_fr_post_reward,trial,p_trial,post_stim,p_post_stim,pre_move,p_pre_move,pre_move_lr,p_pre_move_lr,start_to_move,p_start_to_move,post_move,p_post_move,post_reward,p_post_reward,avg_ff_post_move,region,x,y,z,p2t,amp,eid,pid,subject,probe,date,lab
443,115,7.999766624654415,9.939577039273672,7.817220543806071,8.38929184752227,8.489425981868866,9.728096676740495,9.858585858589128,9.598393574300593,9.062917458125503,7.95166163141994,4.18932527693776,True,0.016322943967205024,True,0.007931227714972651,False,0.9795391572935818,False,0.7556523810863601,False,0.21436089004377068,True,0.005882434847793763,True,1.0099756498646926e-16,2.0033549600795,PO,-0.001628,-0.002252,-0.003581,0.4333333333333333,3.902588368442187e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
444,117,2.4016203765404667,1.9939577039272418,2.749244712990678,1.858938237365369,1.9637462235634864,2.356495468279045,2.020202020202935,2.690763052210118,2.1386272248027236,2.86404833836858,5.8207452165135924,True,0.0005832116216576208,False,0.9515456264956252,True,0.04152032790594909,False,0.5411292067592841,False,0.5507281236037844,False,0.12164682695513349,True,8.127346725978567e-16,1.3038115769925307,PO,-0.001628,-0.002252,-0.003581,0.4666666666666667,4.794861036243834e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
445,118,8.733818110498298,7.779456193352518,10.128398791539787,7.949827075794343,8.368580060418672,7.291037260828845,7.797979797982622,6.787148594380814,8.33922720768785,10.996978851963746,14.52165156092142,True,2.1465369039175763e-05,False,0.6411212230972456,False,0.379761417807517,False,0.8660640176055383,False,0.9142828576605602,True,1.1563179634704614e-05,True,2.4989271793322168e-08,2.1888727692077596,PO,-0.00164,-0.00225,-0.003565,0.4666666666666667,4.4010495571350646e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
446,120,10.029078792197494,10.634441087612174,10.747734138971936,12.688201363095365,13.293051359509098,13.595166163147063,13.575757575762568,13.614457831330451,13.445888576638756,10.429003021148036,7.331319234640728,False,0.14109447846837678,False,0.2105094670681019,True,0.00030907079889194727,False,0.39376019285986197,True,0.0016909066787155055,False,0.8719299192487232,True,1.9283425098356066e-06,1.4251000949132226,PO,-0.001654,-0.00225,-0.003551,0.4,7.932156203451228e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
447,121,9.096617880559883,9.486404833835843,8.058912386706185,7.579531916295032,7.824773413892981,7.5327291037291095,7.676767676770696,7.389558232934759,7.8046861118012165,6.694864048338369,13.514602215505773,False,0.06071184128407732,True,0.00614054720970983,True,0.002748600696206434,False,0.9772810687405765,False,0.05157252871232997,True,5.234224583895256e-06,True,6.156624661765468e-05,1.6236508964814584,PO,-0.001668,-0.00225,-0.003537,0.5,5.5257497625070887e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
448,126,4.781054395564063,2.5830815709966353,4.358006042295545,3.700949469905029,4.682779456190088,6.7673716012118375,5.252525252527468,8.273092369482448,4.7233283900327185,7.045317220543807,5.840886203421862,True,2.0018808664271812e-10,True,0.00011996628608032586,True,4.391955843719759e-16,True,0.0004126689807368509,True,1.4968175736811413e-08,True,2.840646692181085e-20,True,7.039854425282242e-14,1.3140396187314842,PO,-0.001682,-0.00225,-0.003523,0.4333333333333333,4.2891118089914705e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
449,128,8.587599449529971,12.09969788519484,8.580060422960011,13.80033444595852,12.839879154071895,12.004028197386416,12.000000000005002,12.008032128518545,13.936756978409933,7.2749244712990935,2.3162134944607575,True,1.8277481806780962e-07,False,0.8574400965857845,False,0.6585176161067049,False,0.5693513826574429,False,0.19777464506010461,True,2.136426461593795e-13,True,1.0107740988355195e-35,1.4784115989771331,PO,-0.001682,-0.00225,-0.003523,0.4666666666666667,5.254043073003249e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
450,129,8.679936956528756,7.024169184289412,6.314199395769828,6.8079448133857525,6.102719033228779,6.304128902318509,7.0707070707099815,5.542168674700478,7.580387602972995,5.353474320241692,10.674723061427366,False,0.8163447170865203,False,0.11161688825757567,False,0.5895113513671248,False,0.18806316728536265,False,0.6665110742473753,True,0.04560600167575793,True,1.2618645055268535e-06,1.0385688109465638,PO,-0.001682,-0.00225,-0.003523,0.5,5.5486488268503026e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
451,131,7.37981640604015,6.3141993957695695,7.3942598187304505,6.6874592693268555,6.918429003016782,9.144008056398793,8.40404040404398,9.879518072293635,7.542829890483882,9.172205438066465,6.626384692848281,True,0.00029452403896223063,False,0.9367288867613017,True,3.748380806741003e-08,False,0.1915265707399045,True,0.03693383477109712,True,1.3540236323495292e-12,False,0.7622270021932944,0.7687286953844821,PO,-0.001682,-0.00225,-0.003523,-0.2,5.6048610249815506e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
452,133,4.810636205586557,5.468277945618466,6.3141993957699585,6.645503260467282,6.102719033228884,8.237663645521739,7.636363636366406,8.835341365465293,7.68255806200804,7.057401812688822,5.2165156092636265,True,0.008739590105794347,False,0.8967257641928611,True,3.253789370472686e-06,False,0.392078672355328,True,0.00037447292651072696,True,0.0025579506742607902,False,0.4757871587277785,1.374214282260204,PO,-0.001696,-0.00225,-0.003508,0.5666666666666667,5.545075998654681e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
453,136,21.06499561837487,21.918429003018364,40.89123867069214,25.068603103465556,30.90634441086025,42.83987915409494,28.686868686879382,56.90763052211041,28.41014449818435,56.19335347432024,44.65256797582165,True,1.9066609839616354e-41,True,1.7093761127342067e-06,True,6.262789561522052e-34,True,5.279831143853057e-24,True,1.0829954323125007e-10,True,8.071209253766828e-52,True,5.1463020833342985e-42,1.1505980021746784,PO,-0.00171,-0.00225,-0.003494,0.4333333333333333,6.714997124838835e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
454,138,3.0756630477672915,1.5709969788517792,4.57703927492423,1.544650153580716,1.9939577039264702,3.1419939577050884,1.373737373737957,4.899598393576033,1.8861550020221343,5.268882175226586,12.104733131921398,True,9.197288184644695e-18,False,0.2691258493407929,True,5.746813262567166e-05,True,0.011454770716651302,False,0.11420616493310742,True,3.344604508515172e-15,True,3.8120225016593913e-34,2.5368594203971955,PO,-0.001724,-0.00225,-0.00348,0.4333333333333333,7.373061537871602e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
455,141,7.972931696991152,6.238670694863166,13.240181268881068,8.408485036406422,8.398791540781122,15.770392749251258,9.09090909091255,22.409638554226483,10.328765635320059,19.00906344410876,14.441087613289096,True,7.408523024062471e-28,True,0.043796834490297656,True,1.1071863915871298e-24,True,1.416305856374771e-18,True,3.750748971518001e-09,True,1.2725874955099898e-38,True,1.7401314002759092e-25,1.1466752124452357,PO,-0.001737,-0.00225,-0.003466,0.4333333333333333,4.7575188042770284e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
456,143,11.24320079497785,10.226586102717896,22.522658610270526,12.492459315242362,17.613293051351317,24.390735146031115,21.737373737381624,27.028112449809232,14.649807802638646,33.09969788519638,18.610271903319614,True,9.427730392054709e-33,True,1.293102188226722e-09,True,1.4253402876440892e-34,True,0.009495882669482657,True,1.4968175736811413e-08,True,5.757494325168199e-47,True,5.0100964383958645e-14,1.814781520753877,PO,-0.001737,-0.00225,-0.003466,0.4333333333333333,4.048602981306997e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
457,144,4.047636805649233,3.398791540785048,6.419939577038812,4.318428184108607,4.984894259815324,7.2507552870118674,5.414141414143665,9.076305220886889,4.979229874120041,8.036253776435045,10.45317220543605,True,2.037422082007968e-21,True,0.01749759950260433,True,1.5675716822010928e-20,True,2.285012108788337e-06,True,8.394308468533322e-06,True,1.3557880753490743e-32,True,2.5859569922846526e-36,0.47960033390661017,PO,-0.001737,-0.00225,-0.003466,0.4,4.903652997130104e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
458,145,7.834742384457503,6.072507552869494,8.950151057401175,6.183720583666608,7.220543806642267,7.291037260828269,6.626262626264838,7.951807228918427,6.388725726134112,10.126888217522659,11.158106747228521,True,4.6141287333190995e-12,False,0.7749908051873485,True,0.035834352595916545,False,0.1229436274968132,False,0.468014622913994,True,9.48948300152911e-16,True,2.6660043265930612e-08,1.4645228208985248,PO,-0.001722,-0.00226,-0.003457,0.3666666666666667,6.5725323481658e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
459,148,2.839431164873376,1.480362537764175,2.4244712990934225,1.4153945359090194,1.5709969788506277,2.2759315206456017,1.6161616161622285,2.931726907632087,1.7193990513416182,3.2628398791540785,2.4370594159109173,True,5.435826483105657e-07,False,0.7476475160284511,True,0.0002866193865643074,False,0.09414506177177714,False,0.16653689752821219,True,2.9456009312858073e-08,True,2.613172612376085e-05,1.005553390659774,PO,-0.001722,-0.00226,-0.003457,0.4333333333333333,3.5090251932008524e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
460,150,12.109313932707867,11.827794561932352,12.288519637461201,11.365640940535933,11.32930513594569,12.42698892246198,11.959595959600406,12.891566265065352,11.8940248852668,12.978851963746223,9.929506545818654,False,0.06414362666086693,False,0.07077546743342264,False,0.6361251282910476,False,0.6178236575325718,False,0.9780570009712622,True,0.03886054605901732,True,0.0009083390117949627,1.7674320356349345,PO,-0.001708,-0.002269,-0.003447,0.5333333333333333,6.774346830980232e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
461,151,6.882419400376217,5.785498489425235,12.809667673715275,5.925552379686661,7.099697885192443,10.030211480366562,8.20202020202402,11.847389558237161,6.183795710917164,17.01510574018127,20.322255790530114,True,2.6876433591524332e-24,False,0.20092816293289767,True,1.4751673183943638e-10,True,0.01986006098534936,False,0.05157252871232997,True,2.4836121557537493e-34,True,2.2715719938435135e-35,2.1770295532488757,PO,-0.001708,-0.002269,-0.003447,0.4333333333333333,5.811870924928996e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
462,155,2.362107530296136,0.981873111782342,2.8323262839876153,0.8440375117740365,1.3897280966758416,1.550855991944222,0.8484848484851684,2.2489959839366542,0.9406548819877453,4.362537764350453,3.4038267875114485,True,2.338651068163772e-12,False,0.34150623304393984,True,0.0017025199212745337,False,0.06905669470917844,False,0.8535543796557896,True,2.897741527114524e-19,True,1.0813924146424664e-13,1.1227380741206971,PO,-0.001693,-0.002279,-0.003437,0.4333333333333333,4.776002542030855e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
463,157,3.7699903887238264,1.6314199395768518,6.238670694863683,3.11109012634453,4.561933534741113,8.580060422963589,6.464646464648652,10.682730923698312,3.9761571536469913,10.235649546827794,4.249748237662697,True,9.33078505058349e-31,True,8.960497511136587e-08,True,6.154919653186222e-33,True,6.66605995225964e-05,True,1.0829954323125007e-10,True,4.471508200840719e-43,True,6.79898355861034e-14,1.3509231617283346,PO,-0.001693,-0.002279,-0.003437,0.4333333333333333,3.569359455841023e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
464,159,9.224876156871696,7.477341389727236,7.97583081570935,7.3169000636508015,8.217522658605905,6.948640483386169,5.939393939396016,7.951807228918544,7.565945170602169,7.722054380664653,9.848942598185067,True,0.04244141015103671,False,0.6929696322563378,False,0.16756746568617703,False,0.08759173925007335,False,0.9417958388214412,False,0.3677144999796035,True,0.002750808833313222,1.2994424168632297,PO,-0.001678,-0.002289,-0.003428,0.4666666666666667,3.9965845472075455e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
465,162,2.878098816545636,1.963746223564828,3.1193353474317838,1.9521958738625047,1.722054380663587,2.1148036253785443,1.4949494949501616,2.73092369478025,2.181661459852331,3.3595166163141994,4.572004028196332,True,2.3561357551305598e-08,False,0.40347327749385525,False,0.16756746568617703,False,0.06656498285001829,False,0.3272567365905862,True,4.447274461223893e-05,True,1.1822395394011139e-15,0.9163351307968222,PO,-0.001667,-0.002295,-0.0034,0.4,3.799447131007264e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
466,163,7.250501636513248,5.045317220543211,8.021148036253086,4.098052158287622,5.045317220540811,4.994964753275125,4.484848484850183,5.502008032131242,4.343183142337871,9.148036253776436,16.394763343399404,True,4.0390994057778757e-10,False,0.3677485116841965,False,0.9762881091465515,False,0.1915265707399045,False,0.36452830884711646,True,1.501291602760516e-11,True,8.634981210332811e-29,1.4748169728877842,PO,-0.001678,-0.002289,-0.003428,0.5,7.916410087726191e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
467,165,7.833474592599395,6.691842900301356,11.057401812687813,6.637203564537772,7.2205438066416345,9.365558912390712,7.555555555559158,11.164658634542555,7.106492459113693,13.558912386706949,13.655589123863383,True,5.2653727455801945e-18,False,0.8425980042446919,True,7.527755003456326e-06,True,7.142632988744191e-05,False,0.468014622913994,True,5.3176656745757945e-24,True,2.609974086009529e-19,0.9079041891839934,PO,-0.001664,-0.002299,-0.003418,0.5333333333333333,4.899396544977384e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
468,166,4.48185551705084,2.145015105739976,3.8444108761324483,2.771615656985525,3.383685800601567,4.531722054383024,3.030303030304432,6.024096385545479,3.2587337221779387,4.978851963746224,7.150050352464359,True,1.3872178837825385e-08,False,0.10696065666240943,True,2.3242224881930393e-08,True,0.010625120546384483,True,0.008532471508781676,True,1.818337202959642e-10,True,4.697521812476251e-16,1.2759592338315744,PO,-0.001667,-0.002295,-0.0034,0.4333333333333333,3.3093479917719304e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
469,167,3.6725817142926145,1.5256797583079411,6.941087613292543,2.447239313443994,2.960725075526594,4.189325276940061,3.8787878787889962,4.4979919678733475,2.7515753797729867,10.537764350453172,10.050352467268103,True,3.781113326397257e-32,True,0.0013881274319310717,True,2.0408794939422217e-13,False,0.8276205423592414,True,2.02295339874158e-05,True,4.739474706568849e-41,True,5.706646897650877e-31,1.937113442608399,PO,-0.001664,-0.002299,-0.003418,0.4333333333333333,5.815031452633954e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
470,170,5.568141840805418,5.755287009062811,7.06948640483334,5.045423267854411,6.555891238667094,9.003021148040062,8.444444444448251,9.55823293173072,5.731488060297299,9.329305135951662,2.9405840886198065,True,3.207468433833064e-05,False,0.7649310261635686,True,4.5836203391938694e-10,False,0.12333982007228518,False,0.6640108668842554,True,5.974716572234245e-18,True,5.191030251630385e-11,0.8082360595979383,PO,-0.001678,-0.002289,-0.003428,0.4666666666666667,6.503700187305948e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
471,172,10.246716394505842,9.169184290029069,8.919939577038612,7.605161834622266,8.610271903318813,7.613293051362526,8.08080808081092,7.14859437751322,8.169729642902409,8.108761329305135,16.97885196374308,False,0.421263792444904,False,0.19823564975314603,False,0.15017371460535303,False,0.6526422772639283,False,0.3131587182928563,False,0.7785912213477321,True,8.401218905568896e-12,1.3524508238310804,PO,-0.001667,-0.002295,-0.0034,0.4666666666666667,4.618380554611915e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
472,174,5.100537943806997,4.728096676736636,4.712990936555508,3.8087304551174914,3.89728096676436,4.20946626384874,3.9595959595974017,4.457831325303384,4.028927906828933,4.761329305135952,6.26384692849815,False,0.2860653144485469,False,0.08116727873686817,False,0.4101401368018718,False,0.8689391046161759,False,0.17262551339058554,False,0.6854297957646127,True,0.02503800021496549,2.184611945175214,PO,-0.001667,-0.002295,-0.0034,0.4333333333333333,7.964827575993581e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
473,176,5.851704619735323,3.2779456193349614,6.81268882175157,4.126025154467188,4.561933534739551,7.089627391745818,4.323232323234589,9.839357429723844,5.127512280056445,9.6797583081571,7.089627391740329,True,4.8291116578241837e-17,False,0.2707802534960748,True,3.986833151999864e-12,True,3.9459840801445175e-07,True,1.1054465323324851e-05,True,1.418466428672535e-26,True,5.20629485090233e-10,1.1289210878744678,PO,-0.001671,-0.002291,-0.003381,0.4333333333333333,4.4862851229003766e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
474,177,5.28965022930794,4.078549848942222,3.1117824773410443,2.85080331682358,2.7794561933517734,3.806646525681661,3.1515151515165867,4.457831325303574,3.457595856032559,3.287009063444109,3.3635448136946837,False,0.28931157593871504,True,0.010911657297882972,False,0.991563877080278,False,0.4753592130621103,False,0.4287101031203274,True,0.0345808669210648,False,0.32663228023011165,0.9629908452120429,PO,-0.001671,-0.002291,-0.003381,0.4666666666666667,6.734341731884422e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
475,186,1.4359855779490598,0.8308157099696789,1.6314199395769102,1.2083479210783703,1.5709969788508893,1.5508559919441227,1.2121212121214666,1.8875502008039917,1.380796831509276,2.187311178247734,2.5981873111778113,True,1.980221542198541e-06,True,0.010952056332303013,True,1.1649774253600596e-05,False,0.11104518729345766,True,0.008532471508781676,True,3.973529270176157e-07,True,1.335741985498977e-12,0.8007289204097716,PO,-0.001685,-0.002277,-0.003325,0.4333333333333333,0.00011809208449403841,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
476,188,1.1342511157196222,0.4380664652568086,0.7401812688821146,0.3600219024822069,0.15105740181264588,0.2819738167170962,0.32323232323243345,0.24096385542173088,0.32823094742559983,0.676737160120846,1.1681772406844726,True,0.016322943967205024,False,0.05019910639155057,False,0.41620721883496115,False,0.9772810687405765,False,0.3829646006821413,False,0.389693694067087,True,0.0005063584869893445,1.1931048069345946,PO,-0.001681,-0.002281,-0.003344,0.5,8.143034374172037e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
477,191,4.495801227490015,1.7975830815707696,4.796072507552516,1.8474572138824297,2.5679758308141665,2.799597180262949,2.0606060606067023,3.534136546186327,2.023259606187841,6.477341389728097,8.841893252767175,True,1.2862076912224898e-21,False,0.2146370101345077,True,0.00017482353497432426,False,0.058995692104488955,False,0.3107458105656656,True,1.4002021441820524e-27,True,7.2105176939138e-30,2.0078970207478193,PO,-0.001691,-0.002275,-0.003306,0.5,4.835886750054234e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
478,193,1.9773327013606976,0.8308157099697047,3.345921450150688,1.0337178096308253,1.7220543806633746,3.5649546827812353,2.626262626263932,4.497991967873736,1.282926938292552,5.317220543806647,6.586102719031046,True,2.7362245278022124e-16,True,0.010911657297882972,True,1.9851128836538253e-15,True,0.03707236407346894,True,0.01602726693094029,True,1.0474049799967249e-24,True,3.32732698818502e-30,1.2441949306783155,PO,-0.001691,-0.002275,-0.003306,0.5,3.701216724023882e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
479,194,8.365524575718249,6.69184290030116,10.20392749244621,5.533823202938706,5.0755287009033205,6.868076535753064,6.020202020204149,7.71084337349747,6.239953343343029,11.987915407854985,23.08157099697277,True,6.244433507882973e-14,True,0.000590075629575327,False,0.6361251282910476,False,0.3114188754152268,False,0.7779811679391364,True,2.731419464249177e-20,True,3.652717653037942e-46,1.1108813787315093,PO,-0.001691,-0.002275,-0.003306,0.3666666666666667,6.42140585485124e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
480,198,20.342776856539984,16.057401812686717,28.043806646523766,21.89980850227745,25.468277945606268,30.53373615308258,24.48484848485718,36.54618473896927,25.00661854116596,33.47432024169184,32.9506545820683,True,1.9066609839616354e-41,True,6.099421871177804e-21,True,1.5603424543826818e-45,True,3.6485363869758e-16,True,6.3055787293593495e-28,True,8.380122014996487e-52,True,4.3638685765654936e-48,0.42613093450516876,PO,-0.001698,-0.002275,-0.003287,-0.13333333333333333,3.775529432836925e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
481,200,0.8316714589181134,0.3021148036253401,0.5815709969787987,0.3552604553304981,0.1812688821750995,0.46324269889240366,0.4444444444445194,0.48192771084361385,0.23669760295487205,0.676737160120846,0.5236656596171678,True,0.00880627495670608,False,0.48446857530041676,False,0.2295640248965674,False,0.9772810687405765,False,0.7223767848499344,True,0.03371142521355777,True,0.048856331631629266,0.9744680851063835,PO,-0.001704,-0.002275,-0.003268,0.4333333333333333,4.5206835423028316e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
482,203,1.644959935893677,1.3444108761327398,1.2009063444107326,1.0772365511332587,1.0876132930504296,1.5105740181276075,1.4545454545459313,1.5662650602419241,1.2000747770584692,1.2930513595166162,1.2487411883179247,False,1.0,False,0.2691258493407929,False,0.3842747321390877,False,0.9772810687405765,False,0.7865396354739462,False,0.7780414920927303,False,0.6109037183927896,1.5451874366767988,PO,-0.00171,-0.002275,-0.003249,0.4333333333333333,4.261848455219599e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
483,205,2.0219167150374564,1.797583081570747,1.5181268882174037,2.334550369626408,2.2658610271893878,1.8126888217528627,1.696969696970333,1.9277108433740524,2.32538809139062,1.051359516616314,0.8056394763342718,False,0.7324052344388302,False,0.26096406138365646,False,0.20085162439819113,False,0.8149910768244708,False,0.06148938047602702,True,1.4121132585642813e-06,True,0.012324931576448062,0.9091354272205334,PO,-0.001717,-0.002275,-0.00323,0.4333333333333333,7.178863026470348e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
484,207,0.3516009419816415,0.48338368580051577,0.36253776435041557,0.7707980047240188,0.5135951661627032,0.4028197381672294,0.40404040404044617,0.4016064257028874,0.3898647966367865,0.27794561933534745,0.08056394763346915,False,0.8037418971756246,False,0.8574400965857845,False,0.7685427239231755,False,0.9967920137305297,False,0.8535543796557896,False,0.18101056320708786,True,0.015736379737774003,,PO,-0.001723,-0.002275,-0.003211,0.4333333333333333,0.00015432796878381988,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
485,209,5.1189209257495465,5.453172205437482,4.947129909365155,5.171356205677283,6.102719033228959,4.874118831824203,5.373737373738619,4.377510040162282,5.3357446764000045,4.459214501510574,3.60523665659573,False,0.8930532105107027,False,0.8425980042446919,False,0.36110701390567357,False,0.5693513826574429,False,0.9836017978366999,True,0.01536532016977636,True,0.0005063584869893445,1.0734743307055732,PO,-0.00173,-0.002275,-0.003192,0.3,7.60391786463253e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
486,214,6.646610114768338,3.6102719033228543,8.53474320241605,4.268316372903003,5.679758308153161,8.72104733132293,8.969696969701001,8.473895582332679,5.08676272431957,12.49546827794562,13.655589123862837,True,3.985652677404988e-19,True,0.0175079372849556,True,7.778924756805991e-16,False,0.9772810687405765,True,0.0002214251531686561,True,7.928684554968939e-33,True,1.0315941511340988e-29,1.3000032464041273,PO,-0.001736,-0.002275,-0.003173,0.4333333333333333,4.7483202956009576e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
487,215,1.8904889590803764,0.9667673716011528,2.3564954682777004,1.6821688323129511,1.7824773413885004,2.2356495468288546,1.5353535353542063,2.9317269076319685,1.8331162392067784,2.743202416918429,3.363544813694955,True,7.799239974869148e-15,True,0.004629730980713938,True,1.2973884145600858e-09,False,0.12104552706995846,True,7.19720016929158e-05,True,5.920583337194077e-13,True,8.127346725978567e-16,0.8922867156069842,PO,-0.001749,-0.002275,-0.003135,0.4,7.749518221672038e-05,88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,ZFM-02372,probe00,2021-06-01,mainenlab
