,unit_id,left_right_ccf_coordinate,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,firing_rate,percentile_rank,color,size_scale
175200,1084105956,8849.0,8463.0,3258.0,5.0509648251079,0.6399425728732058,#845bac,0.06886114248255003
175300,1084106093,9806.0,8639.0,2283.0,1.44930514671872,0.32279248808042305,#bfaad4,0.04957446733331012
175400,1084105863,8241.0,8375.0,3895.0,7.20043229473312,0.7409980157548438,#70429f,0.07646277214006372
175500,1084105969,8881.0,8469.0,3224.0,0.122949021582471,0.11814879017469508,#e6deee,0.04010221065058135
175600,1084094248,7869.0,8077.0,3535.0,8.33582084392306,0.7801218132176432,#69389a,0.07962601011245078
175700,1084094220,7812.0,8108.0,3641.0,6.12324145548716,0.6957114600345441,#794da4,0.07295765546083202
175800,1084094480,7880.0,8072.0,3516.0,16.3993046765972,0.9199593746963289,#4f1588,0.09204109261305618
175900,1084094291,7962.0,8031.0,3370.0,12.5919866698021,0.8744816041979481,#57208e,0.08780459878742128
176000,1082878224,7166.0,8401.0,3739.0,0.784334753161569,0.24356374191647362,#cebede,0.04566725171671065
176100,1082878198,7738.0,8183.0,3016.0,2.63410748022644,0.45129822295643124,#a78ac4,0.056635054354431634
176200,1082878049,8426.0,7875.0,2153.0,2.74911380913124,0.4627240896139029,#a587c2,0.05730958789216094
176300,1082877562,7468.0,8460.0,3679.0,31.6760751946883,0.97903220244943,#430680,0.09785102964651272
176400,1082877758,8768.0,8464.0,2011.0,0.960945056085562,0.265572249406764,#cab9dc,0.04672056689351247
176500,1082877640,7843.0,8448.0,3233.0,2.24462299940257,0.4106353032635034,#af94c9,0.05429833764404551
176600,1082877616,7749.0,8452.0,3344.0,7.02716696412816,0.7342710171685793,#7243a0,0.07593162298378735
176700,1082877480,8880.0,8692.0,2453.0,0.953691550733333,0.2647635049355355,#cab9dc,0.046681396469976856
176800,1082877413,9513.0,8837.0,1708.0,1.16352051185147,0.2896465034340293,#c6b3d8,0.047900639211685025
176900,1082877021,8348.0,8534.0,3208.0,8.53844082161186,0.7862939754806231,#683699,0.08013706046899881
177000,1082876261,7507.0,8831.0,3276.0,0.035742319156077,0.05945839197775639,#f1edf6,0.03773608474832031
177100,1082876799,7837.0,9121.0,1268.0,0.521522486274406,0.20657778836599136,#d5c8e3,0.04395024135772163
177200,1082876375,7768.0,8963.0,2194.0,1.02033808743789,0.2730076830724767,#c9b7db,0.047081994678563326
177300,1082876060,7347.0,8691.0,4146.0,3.74127469542831,0.5508991796572553,#9471b7,0.06279216994182689
177400,1082889460,9346.0,8778.0,1804.0,0.139384646075006,0.12412346832260754,#e5dcee,0.04035119514546593
177500,1082889395,9317.0,8772.0,1836.0,10.0171817288494,0.825433446285888,#602c94,0.08345368398220131
177600,1082889289,8489.0,8563.0,2955.0,4.89256759437842,0.6303724299636692,#855dad,0.0681817267545574
177700,1082889062,7680.0,8956.0,2577.0,0.641579018102787,0.22444539877685235,#d2c3e1,0.04477143386409201
177800,1082889182,7842.0,9251.0,856.0,9.00953253207547,0.8001930955791771,#653397,0.08129935681223809
177900,1082888972,7425.0,8823.0,3659.0,3.77268052843465,0.5532721237065574,#9471b7,0.06294681683034445
178000,1084104506,7169.0,7930.0,2906.0,38.6737185725824,0.9870569537918518,#42047f,0.0986681626317591
178100,1084104386,6837.0,8196.0,4172.0,35.6966499256775,0.9841918667891277,#420480,0.09837553991250593
178200,1084104396,6885.0,8147.0,3944.0,9.80748196499433,0.8204587273872852,#612e94,0.08302462327918461
178300,1082889806,6863.0,8438.0,4085.0,1.10430083152854,0.282806656782012,#c7b5d9,0.04756247331215987
178400,1082889861,7454.0,8175.0,3213.0,0.0174352978545396,0.03848745975869322,#f5f2f9,0.036925006958811075
178500,1082889503,7582.0,8353.0,3650.0,0.75255919591977,0.23940090215759233,#cfbfdf,0.04547063506819025
178600,1082889643,8837.0,8407.0,2234.0,4.87963574946443,0.6295981668458652,#865dad,0.0681270533658573
178700,1082889787,8191.0,8367.0,3049.0,0.0339890721051881,0.05687542513941438,#f2edf6,0.037635293570878796
178800,1082889669,8969.0,8411.0,2092.0,21.3242736729561,0.9515568331071148,#490d84,0.09510466615875957
178900,1082888843,7374.0,8182.0,757.0,6.2340337409485,0.7008836630482144,#784ca4,0.07334972625001011
179000,1082888658,6944.0,8358.0,3474.0,13.0481370534811,0.8813778748828418,#561e8d,0.08843439481445083
179100,1082888468,7354.0,7983.0,1655.0,8.72554245045948,0.791977129458674,#673598,0.0806104048142519
179200,1082888635,6625.0,8476.0,3603.0,0.222546390294611,0.14792500619097027,#e1d6eb,0.04135877503768157
179300,1082888584,7720.0,7630.0,692.0,4.34876412408003,0.5954396842761893,#8c66b1,0.0657579591473041
179400,1082888438,7298.0,8021.0,1806.0,0.0260551671735768,0.04732722490932972,#f4f0f7,0.03726479200377468
179500,1088119767,7477.0,8336.0,3798.0,0.0050236402567863,0.014140489572525257,#faf8fc,0.036005102287513455
179600,1088119802,8769.0,7871.0,1175.0,0.136370901137345,0.12301066100754515,#e5ddee,0.040304746435146165
179700,1088119747,8793.0,7860.0,1112.0,0.522563245877792,0.20681288850297636,#d5c8e3,0.04396095794660501
179800,1088119386,7914.0,8526.0,3993.0,0.0238623046224968,0.0452771517148204,#f4f0f8,0.03718561974139067
179900,1088119239,8623.0,8677.0,3475.0,0.20712061775404,0.14393457319921132,#e1d7eb,0.04118807873631034
180000,1088119227,8461.0,8653.0,3580.0,5.26184748772215,0.6520643359361531,#8158aa,0.06973171788394728
180100,1088119095,7874.0,8515.0,4023.0,14.7741156567111,0.9035493851347751,#52198a,0.09048954881617309
180200,1088118887,8838.0,8750.0,3869.0,3.77424131342677,0.5533755677668308,#9471b7,0.06295355837238022
180300,1088118875,8316.0,8417.0,4379.0,9.26312395118027,0.8069984608777698,#643196,0.08187488562989274
180400,1088118778,8297.0,9699.0,1167.0,0.457989357992102,0.19612053427289797,#d7cae4,0.043476568088887994
180500,1088118551,7791.0,9310.0,3403.0,9.20227885987513,0.8054060492832581,#643196,0.0817397222574555
180600,1088118799,7738.0,9277.0,3574.0,0.0037677369487467,0.01020334594514957,#fbf9fc,0.03585846819817719
180700,1088118676,8153.0,9604.0,1668.0,1.40128416685472,0.3170842567544269,#c1acd5,0.049282114425604706
180800,1089417731,8987.0,7784.0,1432.0,5.94245702557591,0.6872509897715767,#7b4fa6,0.07232099428628744
180900,1089417686,8464.0,7950.0,1961.0,3.43219061838741,0.5254299981505456,#9978ba,0.06115668803127728
181000,1089417296,7897.0,8160.0,3879.0,12.5005937840431,0.8730521953650792,#57208e,0.08767481807626484
181100,1089417374,8149.0,8197.0,3526.0,28.9821811711412,0.9743051223617847,#440781,0.09737287692729106
181200,1089417362,8123.0,8193.0,3566.0,11.2692382712724,0.8517803349706752,#5c2690,0.08576349832806378
181300,1088151988,7239.0,7898.0,1847.0,0.0657650120099764,0.09030666461868325,#ebe5f2,0.038961739215377975
181400,1088151858,6748.0,8495.0,3763.0,0.379987297827611,0.18213050878804313,#dacee6,0.04285092039711553
181500,1088152040,7303.0,7823.0,1525.0,0.315588012904104,0.16918432791140173,#ddd1e8,0.04227987964269528
181600,1088152035,7297.0,7828.0,1544.0,0.217150606748596,0.14651440536906019,#e1d7eb,0.04129835126738086
181700,1088151892,6923.0,8310.0,3185.0,2.76675296532706,0.46427575051800396,#a587c2,0.05740170716601222
181800,1089417059,9153.0,8777.0,2661.0,4.05511148548946,0.574581600122879,#906bb4,0.06435201739673799
181900,1089417041,9100.0,8742.0,2771.0,7.14922916772413,0.7390106359301972,#71429f,0.07630547677728665
182000,1089417187,9762.0,9003.0,2034.0,2.65050859090564,0.4529219812358744,#a78ac4,0.0567304602179531
182100,1088137625,9127.0,7547.0,1378.0,2.55934164739582,0.44364022782770607,#a98cc5,0.056187441332283684
182200,1088137666,9071.0,7577.0,1510.0,1.69084774342645,0.35075686570766706,#baa3d1,0.05103185312331512
182300,1088137641,9182.0,7516.0,1244.0,0.686479304651903,0.2305391943275039,#d1c2e0,0.04505502126023553
182400,1088137246,9089.0,8477.0,2371.0,0.0732938063689433,0.0954475209474222,#eae4f1,0.03916984563885691
182500,1088137119,8051.0,8385.0,3739.0,4.72760961457333,0.6202035653719441,#8760ae,0.06746706730388234
182600,1088137253,9139.0,8487.0,2331.0,2.12732356083289,0.3984571161676797,#b197ca,0.0536175474735849
182700,1088137025,9156.0,8646.0,2691.0,0.0584442650032262,0.08440094917761973,#ede6f3,0.038724073963733854
182800,1088136924,9697.0,8884.0,1991.0,0.261355116094282,0.1572067595991386,#dfd4e9,0.04175846049196274
182900,1088136998,9634.0,8861.0,2095.0,1.37434181787078,0.31393391491882777,#c1add5,0.04912145682884171
183000,1088136931,9718.0,8891.0,1957.0,0.230488907172433,0.14986850065671306,#e0d6ea,0.04144202556565143
183100,1088153464,7825.0,8718.0,3883.0,0.256966260599626,0.15614724164845947,#dfd4ea,0.04171260281958513
183200,1088153789,9227.0,8784.0,1550.0,0.0859355687532683,0.10256008375834214,#e9e2f0,0.03945967408431803
183300,1088153519,8291.0,8743.0,3527.0,2.84827034234549,0.4721500377727553,#a385c1,0.057872060561267896
183400,1088153638,8878.0,8703.0,2431.0,5.26770328658482,0.6524655735032742,#8158aa,0.06976072170898334
183500,1088153677,8940.0,8714.0,2177.0,6.2738217975262,0.7026860974317661,#784ba4,0.073486944902968
183600,1088136447,8364.0,9074.0,2261.0,6.79477748551576,0.7249046277110964,#7346a1,0.0751981560582564
183700,1088136525,8089.0,9185.0,1243.0,14.2374241699315,0.897490070937548,#531a8b,0.08992324881182401
183800,1088136446,8358.0,9078.0,2226.0,3.88615450381403,0.5618172300188393,#926eb6,0.06350663514625138
183900,1088114426,9670.0,8385.0,1616.0,2.33382237562088,0.4199640766990687,#ad92c8,0.05482566095075637
184000,1088114360,9308.0,8370.0,1863.0,1.20741260617011,0.29453345161482447,#c5b2d8,0.04814381988651691
184100,1088114326,8920.0,8334.0,2159.0,2.10252008186617,0.3958208599649544,#b298cb,0.0534712316477959
184200,1088136020,7427.0,8230.0,3525.0,0.283312112561935,0.16218774783472772,#ded3e9,0.041974537662475477
184300,1088135994,7445.0,8264.0,3746.0,4.21849720280821,0.5863961656734992,#8e68b2,0.0651447540075657
184400,1088136151,7606.0,7970.0,904.0,3.5287260803858,0.5333857867861185,#9876b9,0.06166303229491225
184500,1088154058,7822.0,8036.0,2684.0,14.8710419265597,0.9046245764279198,#52188a,0.09059025112480422
184600,1088153957,7085.0,8408.0,3694.0,3.41892979681222,0.5243171908354832,#9978ba,0.06108624395778888
184700,1088154123,8349.0,7792.0,1841.0,2.52585204967909,0.440116860441424,#a98dc5,0.055982555646285063
184800,1088154046,7623.0,8139.0,3025.0,6.85309265718571,0.7272242823960152,#7345a0,0.07537934627631687
184900,1088153108,8914.0,8486.0,3820.0,16.1768382739408,0.9179437828552441,#4f1588,0.0918493554576719
185000,1088153226,9376.0,8853.0,2242.0,4.6962133775917,0.6180531827856545,#8860ae,0.06731708745264076
185100,1088153036,8389.0,8226.0,4553.0,7.01563977798697,0.7337820088836505,#7243a0,0.07589321956349418
185200,1088135720,7426.0,7732.0,1581.0,13.5606534744275,0.8886941911458154,#551c8c,0.08910734620815795
185300,1088135928,7551.0,7546.0,630.0,0.47582728954361,0.19905771865096406,#d7cae4,0.043609073891744746
185400,1088135639,6830.0,8095.0,3204.0,18.6982305132894,0.9371718393921251,#4b1086,0.09369766325133932
185500,1088135932,7549.0,7540.0,597.0,0.399987674736726,0.18594853501267974,#d9cde6,0.04302072625387016
185600,1089428073,7419.0,8402.0,1562.0,4.27023607159556,0.5900386504625204,#8d67b2,0.06539091847847454
185700,1089428076,7409.0,8401.0,1496.0,1.20275903105798,0.2940601166723613,#c5b2d8,0.04812025733840916
185800,1089428321,7962.0,9275.0,1472.0,5.07169787949295,0.6412716723142944,#835bab,0.0689562060673165
185900,1089428228,7790.0,8850.0,3468.0,9.00656330789275,0.8000927861873968,#653397,0.08129088658063904
186000,1089423701,8097.0,9265.0,1308.0,2.12802933806097,0.39855115622247367,#b197ca,0.05362276682527773
186100,1089423552,7916.0,8751.0,3523.0,1.01396856242397,0.2721613225793306,#c9b7db,0.047040727091983134
186200,1089423780,7948.0,8777.0,3445.0,1.09976188803514,0.28224868579023427,#c7b5d9,0.047534983909090604
186300,1089423477,7583.0,8185.0,720.0,0.235669718998894,0.151134906727939,#e0d6ea,0.04149652519909205
186400,1089423454,7593.0,8145.0,969.0,3.95868767577903,0.5673436505722337,#916db5,0.06387134981058534
186500,1089443974,7902.0,7982.0,2478.0,10.0806849086995,0.8269098751461539,#602c94,0.0835816268891888
186600,1089444086,8517.0,7840.0,1879.0,30.7291989724775,0.9774680028713564,#440680,0.09769268774625929
186700,1089444326,7330.0,8249.0,3346.0,0.154855905996508,0.12909818722121041,#e4dbed,0.040559729030836336
186800,1089444096,8569.0,7825.0,1825.0,8.07264579911435,0.7719215204396059,#6b3a9b,0.0789525322702135
186900,1089443953,7781.0,7998.0,2576.0,0.0409133331380234,0.0662606226078561,#f0ebf5,0.0380030436158796
187000,1089443632,9363.0,8342.0,1752.0,0.766966768147497,0.2412597605740205,#cfbfdf,0.04555835052155042
187100,1089443602,9279.0,8330.0,1822.0,4.38483253613789,0.597966227081655,#8b65b1,0.06593047553215779
187200,1089443413,8467.0,8307.0,3024.0,6.06514267646988,0.6930313184729149,#7a4ea5,0.07275544210554857
187300,1089443262,7788.0,8291.0,3735.0,2.54065691438578,0.44171867604141524,#a98dc5,0.05607570207470614
187400,1089443318,7900.0,8292.0,3591.0,12.5138747302098,0.8732684874911054,#57208e,0.08769445594703194
187500,1089443570,9149.0,8307.0,1935.0,1.57686078078086,0.33776679947212185,#bda7d2,0.050349655107446746
187600,1089442966,9429.0,8915.0,2034.0,0.0183368688865754,0.03954070837238608,#f5f2f8,0.03696526332633247
187700,1089442826,9125.0,8668.0,2656.0,13.8547233686181,0.8925717760718215,#541b8b,0.08946615130327376
187800,1089443149,9586.0,9018.0,1773.0,0.105569487925023,0.11163808371445678,#e7dfef,0.039832578650920325
187900,1089442963,9425.0,8912.0,2042.0,9.3511671713828,0.8091927288229633,#643096,0.08206113437144015
188000,1089443148,9434.0,8918.0,2026.0,0.0169589538835379,0.037832314043628315,#f5f2f9,0.036899966539727824
188100,1089423307,7606.0,7702.0,675.0,0.123471727303676,0.11837762097469381,#e6deee,0.04011171271930396
188200,1089423169,7151.0,8000.0,3208.0,26.6583078383119,0.9694025008385239,#450881,0.09687946634067623
188300,1089429053,9003.0,8540.0,2154.0,3.90807514266146,0.5635851830489667,#926eb5,0.06362305429272744
188400,1089428856,8024.0,8426.0,4035.0,1.33756751835035,0.3095704563763859,#c2aed6,0.048899808956709444
188500,1089429059,9085.0,8564.0,1988.0,5.2870213138018,0.6535783808183365,#8157aa,0.0698411620049818
188600,1089428937,8532.0,8483.0,3597.0,8.6959857090386,0.7909803048778576,#673598,0.08052709955372156
188700,1089428531,8712.0,8531.0,4176.0,6.99249609809299,0.7328980323685869,#7244a0,0.07582379799604114
188800,1089428642,9420.0,8982.0,2381.0,37.6980987328292,0.9862450746521302,#42047f,0.09858512115361603
188900,1089428741,9634.0,9182.0,1889.0,0.0954894330743074,0.10710535307338573,#e8e1f0,0.03964595010460349
189000,1089428799,9222.0,8786.0,2958.0,0.035012792127246,0.0584443267202277,#f1edf6,0.03769651442562331
189100,1089429447,8750.0,7521.0,1421.0,19.843460272666,0.9440430327290737,#4a0f85,0.09436702543886004
189200,1089429300,7704.0,8015.0,3209.0,14.559523686312,0.9013519825210885,#52198a,0.09028374030786279
189300,1089429219,7411.0,8153.0,3632.0,0.984462010609026,0.2684530097519537,#cab8db,0.04686030370147296
189400,1089412339,8293.0,9094.0,2246.0,3.45844271886802,0.5276524781121772,#9977ba,0.061297825245856495
189500,1089412412,8103.0,9280.0,1467.0,0.844168738435398,0.2511841210232812,#cdbcdd,0.0460292510889497
189600,1089412332,8295.0,9086.0,2287.0,5.60432507534298,0.6704178199634497,#7e53a8,0.07107035192376858
189700,1089412073,7575.0,8136.0,1591.0,11.2941244986383,0.8522505352446452,#5b2690,0.0858053137579575
189800,1089412110,7585.0,8204.0,1060.0,6.50426429248389,0.7128236153385599,#7649a2,0.07426292644485824
189900,1089412134,7573.0,8235.0,869.0,18.227354845817,0.9341061336058405,#4c1186,0.09340037391374223
190000,1089412025,7556.0,8127.0,1699.0,2.08600779478498,0.39396200154852623,#b299cb,0.053368360159412744
190100,1089411780,7131.0,7814.0,2397.0,4.18570608021202,0.5839887402707726,#8e69b3,0.06498241876487469
190200,1089411747,6884.0,8012.0,3718.0,26.8707874942273,0.9698977784604389,#450881,0.09692908584184193
190300,1089441946,7438.0,8012.0,1518.0,2.69806894578926,0.4576647346659854,#a689c3,0.057009939642798844
190400,1089441765,7243.0,8295.0,3517.0,0.267104055917853,0.1585264550347478,#dfd4e9,0.041815579072054375
190500,1089441853,7410.0,8034.0,1838.0,0.0822510902350213,0.10054135724876416,#e9e2f1,0.039377140411061336
190600,1089441893,7419.0,8024.0,1696.0,0.416131160132337,0.18893273941814284,#d9cce5,0.04315396552717071
190700,1089442210,7499.0,7997.0,1041.0,1.44320985134027,0.32215928504481006,#c0abd4,0.04954195136613917
190800,1089413553,8548.0,7528.0,1353.0,0.260008498547603,0.15689329274982525,#dfd4e9,0.04174489313327114
190900,1089413517,8188.0,7669.0,2033.0,10.4436225439487,0.8352167466529578,#5f2a93,0.0843039217421468
191000,1089441544,7636.0,7615.0,533.0,4.16575310649822,0.5826220248077665,#8e69b3,0.06489053647792882
191100,1089441536,7647.0,7648.0,632.0,0.718741331615807,0.23495907690282214,#d0c1df,0.045261780258616664
191200,1089441507,7654.0,7697.0,790.0,0.0881865193783146,0.10353183099121352,#e9e2f0,0.03949940302641365
191300,1089441512,7654.0,7688.0,760.0,0.0097513939697174,0.026121192553281526,#f8f5fa,0.03645486980220503
191400,1089441453,7642.0,7763.0,1001.0,4.34297409255656,0.5950008306871507,#8c66b1,0.06572799352214341
191500,1089413248,9618.0,8415.0,1983.0,2.18707648750899,0.4047734731813437,#b096ca,0.05396949006657375
191600,1089412991,7892.0,8076.0,3989.0,5.25263391227541,0.6515565196402654,#8158aa,0.06969500991788599
191700,1089413107,8252.0,8164.0,3514.0,0.118271089024091,0.11636202913360898,#e7deef,0.040028016415350025
191800,1089413278,9669.0,8420.0,1949.0,1.91465665988031,0.3753452053678063,#b69dcd,0.0523486778793601
191900,1089412816,9760.0,8918.0,2040.0,0.337606218456929,0.17388006131411574,#dcd0e7,0.04248611689779053
192000,1089412725,9511.0,8787.0,2374.0,7.03434940069386,0.7346032920288514,#72439f,0.07595771761552501
192100,1089412915,9721.0,8897.0,2099.0,0.338753474682763,0.1741120267826076,#dcd0e7,0.04249631400597006
192200,1089412696,9294.0,8654.0,2625.0,3.44020423719549,0.5261290292245143,#9977ba,0.06120107956703351
192300,1088146603,7887.0,7982.0,3079.0,5.05660036716058,0.6403406757718337,#835bac,0.06888960184584145
192400,1088146429,7498.0,8145.0,3674.0,0.822036020196871,0.24831903402055716,#cebdde,0.045892832728343165
192500,1088146438,7541.0,8122.0,3601.0,1.11247746531532,0.2837439226614589,#c7b4d9,0.04760864933192229
192600,1088145829,9837.0,8781.0,2001.0,1.72425113457935,0.3544338318501127,#baa3d0,0.05122663265579126
192700,1088145784,9772.0,8762.0,2091.0,2.72324217654365,0.46020381614542355,#a688c3,0.05715996385948128
192800,1088145546,8833.0,8314.0,3239.0,28.0980377196383,0.9725214959891917,#450781,0.09719325573560911
192900,1088145623,9223.0,8553.0,2690.0,11.1658535011209,0.8497396657816453,#5c2691,0.08558213899743031
193000,1088145685,9580.0,8712.0,2319.0,2.13252063399515,0.39907778052932014,#b197ca,0.05365199519475758
193100,1088143722,6752.0,8632.0,3748.0,2.54279814538303,0.4419663148523728,#a98dc5,0.056090102403170465
193200,1088144065,7439.0,7825.0,1511.0,30.9985296807296,0.9779037217919019,#440680,0.09773679500905533
193300,1088143721,6750.0,8636.0,3757.0,20.0543755399255,0.9451338973646842,#4a0e85,0.09447358719127483
193400,1088143840,6961.0,8278.0,2941.0,1.11269233764941,0.28377526934639025,#c7b4d9,0.04761019368040933
193500,1088144217,7598.0,7622.0,704.0,3.33490393593972,0.5167814477779903,#9b7abb,0.06061121486309977
193600,1088144290,7348.0,7869.0,1697.0,4.99516359602363,0.6365226495471972,#845cac,0.06861774277193625
193700,1089424207,7545.0,8021.0,4458.0,1.43489748616982,0.3211279791105692,#c0abd4,0.04948899219188549
193800,1089424331,8521.0,8237.0,3273.0,10.0430299468435,0.826088592000953,#602c94,0.08351045694942082
193900,1089424318,8222.0,8188.0,3694.0,0.183589225936334,0.13758373483212283,#e2d9ec,0.040917975319961664
194000,1089424587,9132.0,8375.0,2508.0,0.0203524156097698,0.04187603639977054,#f5f1f8,0.03705489468703001
194100,1089424068,9810.0,8923.0,2275.0,2.30494979061129,0.4168576202223734,#ae93c8,0.05464963813600422
194200,1089423896,9229.0,8586.0,2931.0,3.66867348034716,0.544974656205233,#9573b8,0.062407764295808035
194300,1089424083,9854.0,8943.0,2219.0,1.10811682335266,0.2832549143765301,#c7b4d9,0.0475845574955245
194400,1089424009,9651.0,8854.0,2456.0,12.4772472228046,0.8726885738198756,#58208e,0.08764180368483031
194500,1090904578,7390.0,8583.0,3347.0,0.99032391734876,0.2691771181738675,#cab8db,0.046895427969850405
194600,1090904572,7356.0,8604.0,3401.0,0.36808683409376,0.17978577675517926,#dbcee6,0.04274682253274026
194700,1090904877,8440.0,7802.0,1359.0,4.27225841806229,0.5901891145501907,#8d67b2,0.06540113931740527
194800,1090904619,7577.0,8451.0,3008.0,19.121612493698,0.9398958663126581,#4b1085,0.09396221770884765
194900,1098219899,9088.0,7488.0,835.0,0.312959787099615,0.1685824715607201,#ddd1e8,0.0422535589972107
195000,1098219426,8151.0,7765.0,1701.0,5.16404737648805,0.6464689526759098,#8259ab,0.0693285694379795
195100,1098218627,7342.0,8229.0,3805.0,0.0081192397596598,0.022422283731383986,#f8f6fb,0.036315454464943255
195200,1098218486,7104.0,8310.0,4127.0,1.81744437009736,0.3649036246171786,#b8a0cf,0.05178532916014093
195300,1098218905,7680.0,8118.0,3266.0,7.19185386763114,0.7407002222479961,#71429f,0.07643914185764022
195400,1098217759,8230.0,8683.0,3161.0,13.0372950262472,0.8811991987787332,#561e8d,0.08841800325917308
195500,1098217575,7699.0,8665.0,3793.0,28.9485923109312,0.9742486983289083,#440781,0.09736719471033099
195600,1098218341,8460.0,8686.0,2840.0,0.0752875554932463,0.09671706168714128,#eae3f1,0.03922148136991932
195700,1098217493,7299.0,8643.0,4184.0,5.13157447567833,0.6446477102813992,#835aab,0.06919773046640279
195800,1098218068,9129.0,8715.0,1841.0,9.00034255837749,0.7998827633983568,#653397,0.08127320318852455
195900,1098218099,9172.0,8717.0,1788.0,3.72673399691569,0.5496202349120569,#9572b7,0.06270894785928342
196000,1098217225,9151.0,8808.0,2467.0,13.8253207616978,0.8922018851896317,#541c8b,0.08943186447484239
196100,1098217003,8094.0,8246.0,4534.0,0.0708590657890153,0.09389586004332112,#ebe4f1,0.03910696736154321
196200,1098217240,9174.0,8820.0,2417.0,1.53232729768746,0.3325068257406438,#bea8d3,0.050075988228500845
196300,1098217015,8138.0,8268.0,4461.0,0.596924362249428,0.218144715105654,#d3c5e2,0.0444801744010421
196400,1098217269,9244.0,8855.0,2264.0,0.0031633511512953,0.008266120816393063,#fbf9fc,0.03578665231469468
196500,1098217383,9443.0,8969.0,1818.0,5.55442284152108,0.6680480105826408,#7e54a8,0.07089620546553482
196600,1098216613,7899.0,8973.0,3871.0,2.61913773649834,0.4497998514167134,#a78bc4,0.05654707650775229
196700,1098216674,8125.0,9097.0,2894.0,1.22748026855256,0.29685624096823643,#c4b1d8,0.04825992798733939
196800,1098216803,8191.0,9380.0,1220.0,9.32277643362309,0.8084686204010495,#643196,0.08199967228672951
196900,1098216893,7875.0,8953.0,3970.0,0.0035851154652338,0.009592085588988537,#fbf9fc,0.03583578106016577
197000,1098216265,7412.0,8246.0,1059.0,0.871294746946432,0.25465419904518,#ccbcdd,0.04619497795883656
197100,1098216219,7471.0,8281.0,1681.0,2.88023913988161,0.47522514756451933,#a384c1,0.0580565958576335
197200,1098216189,7481.0,8284.0,1737.0,18.4403844415756,0.9355355424387094,#4c1186,0.09353874791552878
197300,1098216253,7415.0,8251.0,1138.0,14.8509200241965,0.9043832069539486,#52188a,0.0905676444840911
197400,1098216405,7284.0,8327.0,3537.0,1.0894611309997,0.28098541438750146,#c7b5da,0.047472746665062994
197500,1098216459,7401.0,8226.0,527.0,0.0528281094300087,0.07947951964340011,#ede8f3,0.03852710057598353
197600,1098215742,7505.0,7892.0,1074.0,3.50963147308947,0.5318184525395517,#9876b9,0.061562982705362986
197700,1098215788,7554.0,7812.0,828.0,3.04113932566318,0.49024020964662884,#a080bf,0.05896690877216304
197800,1098215727,7490.0,7975.0,1316.0,1.1054854093219,0.2829414475272168,#c7b4d9,0.04756911401065413
197900,1090904140,9212.0,8413.0,2699.0,0.839516837547239,0.2504897919520521,#cdbddd,0.04599609074416204
198000,1090904330,9734.0,8401.0,1935.0,4.04023320309138,0.5734499847968578,#906cb4,0.06427672475956261
198100,1090903965,8115.0,8467.0,3866.0,2.83813399762661,0.4711814252083771,#a385c1,0.05781395686159357
198200,1090904452,9692.0,8405.0,1995.0,2.45831053172159,0.43311714569625687,#ab8fc6,0.05557814958202035
198300,1090904209,9429.0,8417.0,2532.0,2.18515337685963,0.40455091171833124,#b096ca,0.05395707343898119
198400,1090904007,8171.0,8469.0,3784.0,8.94677964903585,0.798268409124393,#663397,0.08113758980988861
198500,1090903639,9795.0,9222.0,2945.0,21.7887566034537,0.9535191355838163,#480c83,0.09529822795343565
198600,1090903560,9627.0,9115.0,3416.0,0.335059841279127,0.17335030233877616,#dcd0e7,0.042462828907488634
198700,1090903787,9219.0,8920.0,3890.0,0.0550470291004146,0.08155623752010106,#ede7f3,0.038610156071543424
198800,1090903852,9862.0,9267.0,2706.0,0.0071665000149596,0.020077551698520123,#f9f6fb,0.03622721824291709
198900,1090903370,8942.0,8810.0,4145.0,0.0103862319057386,0.027448724660123568,#f7f5fa,0.036505086566038236
199000,1090903474,9235.0,8926.0,3876.0,3.78048455136979,0.5538771147257322,#9470b7,0.06298624463679608
199100,1090903224,7663.0,9004.0,4269.0,40.9753601837274,0.9889502935617044,#42037f,0.09886181920627028
199200,1090903104,8440.0,9468.0,1824.0,9.7313338616092,0.8187001783626373,#622e95,0.08287359919248896
199300,1090903181,8346.0,9548.0,1283.0,0.008101222490053,0.022390937046452654,#f8f6fb,0.03631427483630654
199400,1090903047,8155.0,9241.0,3226.0,15.5875829654764,0.9121227034634952,#501789,0.09129702814849541
199500,1089424604,7591.0,8248.0,4229.0,30.1069587125391,0.9763238488713626,#440681,0.097576866516615
199600,1089424904,8888.0,7665.0,1403.0,0.539286749177319,0.20959020478789267,#d5c7e3,0.04408755658328071
199700,1089424856,8560.0,7782.0,1954.0,7.15402959853109,0.7392206587192371,#71429f,0.07632205622691697
199800,1090902613,7501.0,8806.0,1842.0,3.24279584838626,0.508559212320501,#9c7cbc,0.06009700655106624
199900,1090902650,7480.0,8781.0,1551.0,22.5719238918245,0.9566788814248949,#480b83,0.09561076592741688
200000,1090902492,7256.0,8901.0,3073.0,4.72055189639214,0.619733365097974,#8760ae,0.06743421528246907
200100,1090902511,7286.0,8890.0,2968.0,1.11402947504295,0.2839194640970744,#c7b4d9,0.0476172976834497
200200,1090902599,7454.0,8836.0,2357.0,5.63703484322964,0.6721450223031663,#7d53a7,0.07119781867171379
